date,plate,park_location,service,arrival_time,start_handling_time,stop_handling_time,exit_time,qtime,htime,extime,dtime,loading,del_pick,del_size,pick_size,refrigerated,vehicle_type,vehicle_model,no_workers,side_company,side_postal,commodity_type,commodity_extra,number_stores,store_name1,store_floor1,store_number1,store_type1,opening1,no_branches1,link1,store_name2,store_floor2,store_number2,store_type2,opening2,no_branches2,link2,store_name3,store_floor3,store_number3,store_type3,opening3,no_branches3,link3,store_name4,store_floor4,store_number4,store_type4,opening4,no_branches4,link4,logo,employer,employer_type,reloads,stops,origin,origin_extra,morning_load,erp,start_work,stop_work,gas_refills,flex,flex_extra
25/06/15,GT2996A,NA,GV,25/06/15 13:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Toyota Hiace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ308T,NA,GV,25/06/15 13:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GQ8531J,NA,GV,25/06/15 13:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Others (Open light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GV9346U,street,GV,25/06/15 13:30,25/06/15 13:44,25/06/15 14:01,25/06/15 14:01,14,17,0,31,1,1,0.3,0,N,Others,Other,NA,HONG GUAN TRADE,199588,fresh_frozen_food,VEGETABLES,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ5244K,NA,GV,25/06/15 13:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Mitsubishi-FUSO CANTER GUTS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM7262A,NA,GV,25/06/15 13:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HeavyTrucks,Others- FA/FI/FIGHTER/FH/FK/FM/FP/FV/FJ/FO/FZ/SUPER GREAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,APPLIED FORWARDING PL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GX7138G,LB,GV,25/06/15 13:33,25/06/15 13:35,25/06/15 13:43,25/06/15 13:43,2,8,0,10,NA,1,0.25,0,Y,ClosedLightTrucks,Others (Closed light),1,SEA WAVES FROZEN FOOD,128397,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MEXICO ABALONE SE WAVES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,WC8580B,NA,GV,25/06/15 13:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Others,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ5067E,NA,GV,25/06/15 13:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YM1505P,NA,GV,25/06/15 13:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Others (Open light),NA,NA,NA,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DRINKING WATER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GY7270B,NA,GV,25/06/15 13:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBD5697L,NA,GV,25/06/15 13:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ50K,NA,GV,25/06/15 13:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Mitsubishi MINICAB-MiEV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN872E,NA,GV,25/06/15 13:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HeavyTrucks,Others- FA/FI/FIGHTER/FH/FK/FM/FP/FV/FJ/FO/FZ/SUPER GREAT,NA,NA,NA,prepared_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SWENSENS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GY9965S,LB,GV,25/06/15 13:42,25/06/15 13:45,25/06/15 14:20,25/06/15 14:20,3,35,0,38,4,1,4,0,N,ClosedLightTrucks,TOYOTA DYNA,2,SPORTSLINK.COM,NA,clothing_accessories,SHOES,1,Sportslink,2,40/41, sports_leisure, 10am to 10pm,23,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=94501&branchid=139940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPORTSLINE ,SPORTSLINK",SPORTSLINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,XD6910D,NA,service,25/06/15 13:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Others,NA,NA,NA,NA,service_trash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COLEX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB7027T,NA,GV,25/06/15 13:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBD1775X,NA,GV,25/06/15 13:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB3253H,NA,GV,25/06/15 13:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QIAN HU TAT LENG PLASTIC PL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBA2588D,NA,GV,25/06/15 13:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GW5526M,NA,GV,25/06/15 13:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN5873U,street,GV,25/06/15 13:49,25/06/15 13:52,25/06/15 13:59,25/06/15 13:59,3,7,0,10,1,1,1,0,N,ClosedLightTrucks,Others (Closed light),2,NA,NA,stationery,DISPOSABLE FOOD PACKAGING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHENG MOH HUAT,CMHT DOLPHIN BRAND",CHENG MOH HUAT,TRANSPORTATION/LOGISTICS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB7877G,NA,GV,25/06/15 13:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Mitsubishi MINICAB-MiEV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GB1115S,NA,GV,25/06/15 13:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ3874E,NA,GV,25/06/15 13:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Mitsubishi MINICAB-MiEV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GX4020G,NA,GV,25/06/15 13:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBD3265M,NA,GV,25/06/15 13:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBC4698X,LB,GV,25/06/15 13:54,25/06/15 13:55,25/06/15 14:13,25/06/15 14:13,1,18,0,19,2,1,2,0,N,LargeVans,NISSAN,1,BOON COURIER SERVICE,521161,electronics,ELECTRONICS,1,Challenger,3,Dec-15, electronic, 11am to 9.30pm,23, http://www.challenger.com.sg/store_locator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHALLENGER,COURIER,1,1,CHANGI,CHANGI,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ5244K,NA,GV,25/06/15 13:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Mitsubishi-FUSO CANTER GUTS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GT4389P,NA,GV,25/06/15 13:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB1780R,NA,GV,25/06/15 13:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Toyota Hiace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBD6289A,LB,GV,25/06/15 13:59,25/06/15 14:05,25/06/15 14:20,25/06/15 14:20,6,15,0,21,1,1,1,0,Y,ClosedLightTrucks,TOYOTA DYNA,1,SEOUL GARDEN GROUP PTE LTD,68897,prepared_food,FOOD,1,Seoul Garden,3,03-May, food_restaurants, 10am to 10pm,15,http://www.streetdirectory.com/seoulgardensingapore/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEOUL GARDEN,RETAILER,1,"6,7",WOODLANDS ,WOODLANDS ,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN1012P,NA,service,25/06/15 14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Others,Other,NA,NA,NA,service_trash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBA4666Z,NA,GV,25/06/15 14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Toyota Dyna 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB9620S,LB,GV,25/06/15 14:03,25/06/15 14:07,25/06/15 14:16,25/06/15 14:16,4,9,0,13,2,1,1,0,N,LargeVans,NISSAN 3OTDI,1,VIVI COLLECTION,757713,clothing_accessories,CLOTHES,1,Isa,1,52, fashion, 10am to 10pm,1,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIVI,VIVI CONCEPT",VIVI ISA,RETAILER,1,"4,5",JURONG EAST,JURONG EAST,2,Y,10:00,18:00,1,Y,NA
25/06/15,GY1431T,NA,GV,25/06/15 14:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YL9112S,LB,GV,25/06/15 14:03,25/06/15 14:14,25/06/15 14:56,25/06/15 14:56,11,42,0,53,1,1,0.5,0,N,HeavyTrucks,MITSUBISHI CANTER,2,NA,NA,household,"WAGON, TROLLEY, BASKET, WIRE MESH RACK",2,Watsons,B1,63/64/65/66, pharmacy_healthcare, 10am to 10pm,117,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=128078&branchid=71673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RETAIL TECH,RETAIL TECH SYSTEMS PL,TRANSPORTATION/LOGISTICS,1,10,BUKIT BATOK,BUKIT BATOK,2,Y,08:00,17:30,2,NA,NA
25/06/15,GBB5342X,NA,GV,25/06/15 14:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBL361T,LB,GV,25/06/15 14:04,25/06/15 14:15,25/06/15 14:20,25/06/15 14:20,11,5,0,16,1,1,0.6,0,Y,ClosedLightTrucks,FUSO CANTER,2,WOODLANDS SUMMIT FOOD ,758265,nonperishable_food,OIL,1,MOS Burger,B1,39, food_restaurants, 10am to 10pm,31,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=68911&branchid=127270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOODLANDS SUMMY FOOD,VIVO",WOODLANDS SUNNY FOOD,SUPPLIER,1,20,WOODLANDS ,WOODLANDS ,NA,NA,NA,NA,NA,N,NA
25/06/15,GZ4492S,NA,GV,25/06/15 14:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,stationery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DELI STATIONERY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GU634C,NA,GV,25/06/15 14:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GY3229Z,LB,GV,25/06/15 14:08,25/06/15 14:17,25/06/15 14:42,25/06/15 14:42,9,25,0,34,1,2,NA,NA,N,LargeVans,Others (Vans),NA,WAN SIANG SERVICES AND TRADING,319261,stationery,POPULAR,1,Popular Bookstore,2,16/17/18, books_stationery, 10am to 10pm,57,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=79575&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEN SING,POPULAR,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBA6482Z,NA,GV,25/06/15 14:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOBO CORINA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ5143T,NA,GV,25/06/15 14:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBC5119U,NA,GV,25/06/15 14:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Others,Other,NA,NA,NA,cosmetics_cleaning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AVENE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBB865L,NA,GV,25/06/15 14:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GQ185C,NA,GV,25/06/15 14:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GZ5045T,NA,GV,25/06/15 14:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,nonperishable_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SUPER COFFEE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBC7448G,LB,GV,25/06/15 14:15,25/06/15 14:22,25/06/15 14:57,25/06/15 14:57,7,35,0,42,4,1,4,0,N,OpenLightTrucks,NISSAN CABSTAR,2,ETHOZ GROUP LTD,658075,cosmetics_cleaning,HEALTH CARE PRODUCTS ,1,GNC,B1,5, pharmacy_healthcare, 10am to 10pm,64,http://www.streetdirectory.com/GNC/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GNC LIVE WELL,GNC",GNC,RETAILER,1,"6,7",KALLANG,EUNOS,4,Y,09:00,18:00,2,Y,NA
25/06/15,GY2482P,NA,GV,25/06/15 14:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GU5164J,NA,GV,25/06/15 14:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Toyota Dyna 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GY6442D,NA,GV,25/06/15 14:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,GBA8702B,NA,GV,25/06/15 14:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/15,YN957U,street,GV,25/06/15 14:18,25/06/15 14:20,25/06/15 14:27,25/06/15 14:27,2,7,0,9,3,1,1.8,0,Y,HeavyTrucks,MITSUBISHI CANTER,1,SWENSENS,NA,prepared_food,"ICE CREAM, CAKE",1,Swensençès,1,16/17, food_restaurants, 10.30am to 10.30pm (Weekday) 8am to 10.30pm (Weekend),22,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119970&branchid=134443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SWENSENS,BIG FOOT,NA,NA,12,TAMPINES,TAMPINES,1,NA,07:30,17:30,NA,NA,NA
25/06/15,GBC9404U,NA,GV,25/06/15 14:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,NISSAN NV350 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THAISING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
