"time","2015-06-24","2015-06-25","2015-06-26","2016-01-21","2016-01-22"
2016-01-01 13:08:13,8,9,23,34,33
2016-01-01 13:08:24,7,9,23,34,33
2016-01-01 13:08:40,6,9,23,34,33
2016-01-01 13:08:46,6,9,23,34,34
2016-01-01 13:08:48,6,9,23,34,35
2016-01-01 13:09:09,6,9,23,33,35
2016-01-01 13:09:11,6,9,24,33,35
2016-01-01 13:09:13,6,10,24,33,35
2016-01-01 13:09:18,6,10,25,33,35
2016-01-01 13:09:22,6,10,25,34,35
2016-01-01 13:09:24,6,9,25,34,35
2016-01-01 13:09:28,6,10,25,34,35
2016-01-01 13:09:35,6,10,26,34,35
2016-01-01 13:09:37,6,10,26,34,36
2016-01-01 13:09:40,6,10,26,34,37
2016-01-01 13:09:45,6,10,27,34,37
2016-01-01 13:09:46,6,10,27,34,36
2016-01-01 13:09:49,6,10,27,34,35
2016-01-01 13:09:52,6,10,27,33,35
2016-01-01 13:09:58,6,10,28,33,35
2016-01-01 13:10:20,6,10,28,32,35
2016-01-01 13:10:21,6,10,29,32,35
2016-01-01 13:10:24,6,10,28,32,35
2016-01-01 13:10:40,6,10,29,32,35
2016-01-01 13:10:42,7,10,29,32,35
2016-01-01 13:10:48,7,10,30,32,35
2016-01-01 13:10:49,7,10,30,32,34
2016-01-01 13:10:52,7,9,30,32,34
2016-01-01 13:10:53,7,9,31,32,34
2016-01-01 13:11:10,7,9,30,32,34
2016-01-01 13:11:22,7,9,30,33,34
2016-01-01 13:11:24,8,9,30,33,34
2016-01-01 13:11:28,8,9,30,34,34
2016-01-01 13:11:32,8,9,30,35,34
2016-01-01 13:11:34,9,9,30,35,34
2016-01-01 13:12:10,9,9,30,35,33
2016-01-01 13:12:24,9,8,30,35,33
2016-01-01 13:12:28,9,8,29,34,33
2016-01-01 13:12:28,9,8,29,34,33
2016-01-01 13:12:33,9,8,29,35,33
2016-01-01 13:12:41,9,8,30,35,33
2016-01-01 13:12:49,9,8,30,35,32
2016-01-01 13:13:13,9,8,30,34,32
2016-01-01 13:13:25,9,8,30,35,32
2016-01-01 13:13:31,9,8,30,36,32
2016-01-01 13:13:34,9,8,30,37,32
2016-01-01 13:13:58,9,8,30,36,32
2016-01-01 13:14:11,9,8,30,35,32
2016-01-01 13:14:12,9,8,30,36,32
2016-01-01 13:14:32,9,8,30,36,33
2016-01-01 13:14:37,9,8,30,37,33
2016-01-01 13:14:49,9,8,30,37,32
2016-01-01 13:14:50,9,8,30,38,32
2016-01-01 13:14:53,9,8,29,38,32
2016-01-01 13:15:01,9,8,29,39,32
2016-01-01 13:15:19,9,8,29,38,32
2016-01-01 13:15:20,9,8,29,37,32
2016-01-01 13:15:24,9,7,29,37,32
2016-01-01 13:15:25,9,7,30,37,32
2016-01-01 13:15:52,9,7,30,37,33
2016-01-01 13:15:54,9,7,29,37,33
2016-01-01 13:16:24,8,7,29,37,33
2016-01-01 13:16:42,8,7,30,37,33
2016-01-01 13:16:44,8,7,30,37,32
2016-01-01 13:16:49,8,7,30,37,31
2016-01-01 13:16:51,8,7,30,38,31
2016-01-01 13:16:58,9,7,29,38,31
2016-01-01 13:16:58,9,7,29,38,31
2016-01-01 13:17:06,10,7,29,38,31
2016-01-01 13:17:08,10,7,30,38,31
2016-01-01 13:17:10,10,7,30,39,31
2016-01-01 13:17:12,10,7,29,38,31
2016-01-01 13:17:12,10,7,29,38,31
2016-01-01 13:17:24,10,6,29,38,32
2016-01-01 13:17:24,10,6,29,38,32
2016-01-01 13:17:27,10,6,29,37,32
2016-01-01 13:17:32,10,6,30,37,33
2016-01-01 13:17:32,10,6,30,37,33
2016-01-01 13:17:33,10,6,30,36,33
2016-01-01 13:17:34,11,6,30,35,32
2016-01-01 13:17:34,11,6,30,35,32
2016-01-01 13:17:34,11,6,30,35,32
2016-01-01 13:17:40,11,6,30,36,32
2016-01-01 13:17:42,11,6,30,36,33
2016-01-01 13:17:49,11,6,30,36,32
2016-01-01 13:18:10,11,6,30,35,32
2016-01-01 13:18:11,11,6,30,36,32
2016-01-01 13:18:26,11,6,30,37,32
2016-01-01 13:18:34,11,6,29,37,32
2016-01-01 13:18:36,11,6,30,37,32
2016-01-01 13:18:40,11,6,30,38,32
2016-01-01 13:18:57,11,6,30,37,32
2016-01-01 13:19:06,11,6,30,36,32
2016-01-01 13:19:24,10,6,30,36,32
2016-01-01 13:19:32,10,6,29,36,32
2016-01-01 13:19:38,10,6,29,37,32
2016-01-01 13:19:44,10,6,29,37,33
2016-01-01 13:19:58,10,6,29,38,33
2016-01-01 13:20:17,10,6,29,38,34
2016-01-01 13:20:22,10,6,29,38,35
2016-01-01 13:20:24,10,5,29,38,35
2016-01-01 13:20:25,10,5,30,38,35
2016-01-01 13:20:27,10,5,31,38,35
2016-01-01 13:20:34,10,5,31,37,35
2016-01-01 13:20:41,10,5,31,38,35
2016-01-01 13:20:46,10,5,31,39,35
2016-01-01 13:20:47,10,5,31,38,35
2016-01-01 13:20:49,10,5,31,38,34
2016-01-01 13:20:53,10,5,32,39,34
2016-01-01 13:20:53,10,5,32,39,34
2016-01-01 13:20:55,10,6,32,39,34
2016-01-01 13:20:57,10,6,32,39,33
2016-01-01 13:21:01,10,6,31,39,33
2016-01-01 13:21:24,9,6,30,39,33
2016-01-01 13:21:24,8,6,30,39,33
2016-01-01 13:21:24,9,6,30,39,33
2016-01-01 13:21:24,8,6,30,39,33
2016-01-01 13:21:24,8,6,30,39,33
2016-01-01 13:21:24,9,6,30,39,33
2016-01-01 13:22:00,9,6,30,38,33
2016-01-01 13:22:01,9,6,30,39,33
2016-01-01 13:22:03,9,6,29,39,33
2016-01-01 13:22:04,9,6,30,39,33
2016-01-01 13:22:14,9,6,30,40,33
2016-01-01 13:22:23,9,6,29,40,33
2016-01-01 13:22:25,9,6,29,40,32
2016-01-01 13:22:29,9,6,29,40,33
2016-01-01 13:22:35,9,6,28,40,33
2016-01-01 13:22:47,9,6,28,41,33
2016-01-01 13:22:57,9,6,28,42,33
2016-01-01 13:23:24,7,6,28,42,33
2016-01-01 13:23:40,7,7,28,42,33
2016-01-01 13:23:57,7,7,27,42,33
2016-01-01 13:24:09,7,7,27,42,34
2016-01-01 13:24:19,7,7,27,41,34
2016-01-01 13:24:28,7,7,27,42,34
2016-01-01 13:24:31,7,7,26,42,34
2016-01-01 13:24:36,7,7,26,43,34
2016-01-01 13:24:37,7,7,26,44,34
2016-01-01 13:24:46,7,7,26,45,34
2016-01-01 13:24:49,7,7,26,45,33
2016-01-01 13:25:03,7,7,26,46,33
2016-01-01 13:25:07,7,7,26,45,33
2016-01-01 13:25:24,7,6,26,45,33
2016-01-01 13:25:36,7,6,25,45,33
2016-01-01 13:25:37,8,6,25,45,33
2016-01-01 13:25:41,8,6,25,44,33
2016-01-01 13:25:46,8,6,25,45,33
2016-01-01 13:25:49,8,6,25,44,33
2016-01-01 13:25:54,9,6,25,44,33
2016-01-01 13:26:02,9,6,24,44,33
2016-01-01 13:26:04,9,6,24,44,34
2016-01-01 13:26:14,9,7,24,44,34
2016-01-01 13:26:19,9,8,24,44,34
2016-01-01 13:26:24,9,8,24,45,34
2016-01-01 13:26:30,9,8,24,44,34
2016-01-01 13:26:36,9,8,24,44,35
2016-01-01 13:26:40,9,9,24,44,35
2016-01-01 13:26:43,9,9,24,45,35
2016-01-01 13:26:49,9,9,24,45,34
2016-01-01 13:26:55,9,9,25,45,34
2016-01-01 13:26:57,9,9,25,45,35
2016-01-01 13:27:04,9,9,24,45,35
2016-01-01 13:27:08,9,9,24,44,35
2016-01-01 13:27:18,8,9,24,44,35
2016-01-01 13:27:21,8,9,24,44,34
2016-01-01 13:27:22,8,9,24,45,34
2016-01-01 13:27:23,8,9,24,46,34
2016-01-01 13:27:24,8,8,24,46,34
2016-01-01 13:27:44,8,8,25,46,34
2016-01-01 13:27:49,8,8,25,46,33
2016-01-01 13:28:00,8,8,25,46,32
2016-01-01 13:28:07,8,8,25,47,32
2016-01-01 13:28:21,8,8,25,46,32
2016-01-01 13:28:24,8,7,25,46,32
2016-01-01 13:28:26,8,7,25,47,32
2016-01-01 13:28:50,8,7,25,46,32
2016-01-01 13:28:54,8,7,24,47,32
2016-01-01 13:28:54,8,7,24,47,32
2016-01-01 13:28:59,8,7,24,47,33
2016-01-01 13:29:21,8,7,24,48,33
2016-01-01 13:29:24,8,6,24,48,33
2016-01-01 13:30:20,8,6,24,49,33
2016-01-01 13:30:35,8,6,24,48,33
2016-01-01 13:30:37,8,7,24,48,33
2016-01-01 13:30:38,8,7,24,49,33
2016-01-01 13:30:46,8,7,25,49,33
2016-01-01 13:30:48,8,7,25,49,34
2016-01-01 13:30:49,8,7,25,48,34
2016-01-01 13:30:50,8,7,25,47,34
2016-01-01 13:30:55,8,7,26,47,34
2016-01-01 13:31:01,8,7,26,46,34
2016-01-01 13:31:20,8,7,26,45,35
2016-01-01 13:31:20,8,7,26,45,35
2016-01-01 13:31:24,7,6,26,45,35
2016-01-01 13:31:24,7,6,26,45,35
2016-01-01 13:31:26,7,6,26,44,35
2016-01-01 13:31:36,7,6,26,44,36
2016-01-01 13:31:40,7,6,26,44,35
2016-01-01 13:31:44,7,6,25,44,35
2016-01-01 13:31:46,7,6,25,43,35
2016-01-01 13:32:19,7,6,25,42,35
2016-01-01 13:32:24,6,6,25,42,35
2016-01-01 13:32:26,6,6,26,42,35
2016-01-01 13:32:45,6,6,26,43,35
2016-01-01 13:32:48,6,6,26,43,34
2016-01-01 13:32:51,6,6,26,43,35
2016-01-01 13:32:52,6,6,26,44,35
2016-01-01 13:32:56,6,6,26,45,35
2016-01-01 13:33:02,6,6,26,46,35
2016-01-01 13:33:06,6,6,27,46,35
2016-01-01 13:33:10,6,6,28,46,35
2016-01-01 13:33:13,6,6,28,46,34
2016-01-01 13:33:21,6,6,29,46,34
2016-01-01 13:33:24,5,6,29,46,34
2016-01-01 13:33:25,5,7,29,46,34
2016-01-01 13:33:27,5,7,30,46,34
2016-01-01 13:33:29,5,7,30,46,35
2016-01-01 13:33:30,5,7,30,46,34
2016-01-01 13:33:44,5,7,30,46,35
2016-01-01 13:33:45,5,7,30,45,35
2016-01-01 13:33:49,5,7,30,46,35
2016-01-01 13:33:53,5,7,29,46,35
2016-01-01 13:33:57,5,7,29,47,35
2016-01-01 13:33:59,5,7,29,48,35
2016-01-01 13:34:00,5,7,28,48,35
2016-01-01 13:34:07,5,7,28,47,35
2016-01-01 13:34:17,5,7,28,46,34
2016-01-01 13:34:17,5,7,28,46,34
2016-01-01 13:34:31,5,7,27,46,34
2016-01-01 13:34:39,5,7,27,47,34
2016-01-01 13:34:49,5,7,27,47,33
2016-01-01 13:35:02,5,7,28,47,33
2016-01-01 13:35:05,5,7,28,46,33
2016-01-01 13:35:12,5,7,29,46,33
2016-01-01 13:35:22,5,7,28,46,33
2016-01-01 13:35:49,5,7,28,46,32
2016-01-01 13:35:50,5,7,28,46,33
2016-01-01 13:36:01,5,7,28,45,33
2016-01-01 13:36:24,4,7,28,45,33
2016-01-01 13:36:40,4,7,28,45,34
2016-01-01 13:36:41,4,7,28,46,34
2016-01-01 13:36:49,4,7,28,46,33
2016-01-01 13:36:49,4,7,28,46,32
2016-01-01 13:36:49,4,7,28,46,33
2016-01-01 13:36:49,4,7,28,46,32
2016-01-01 13:37:15,4,7,28,47,32
2016-01-01 13:37:16,4,7,28,46,32
2016-01-01 13:37:21,4,7,28,47,32
2016-01-01 13:37:30,4,7,28,46,32
2016-01-01 13:37:47,4,7,28,46,31
2016-01-01 13:37:52,4,7,28,45,31
2016-01-01 13:37:55,4,7,28,45,32
2016-01-01 13:38:00,4,7,28,45,33
2016-01-01 13:38:04,4,7,29,45,34
2016-01-01 13:38:04,4,7,29,45,34
2016-01-01 13:38:07,4,7,29,46,34
2016-01-01 13:38:26,4,7,29,46,35
2016-01-01 13:38:39,4,7,29,47,35
2016-01-01 13:38:46,4,7,30,47,35
2016-01-01 13:38:49,4,7,30,47,34
2016-01-01 13:38:53,4,7,31,47,34
2016-01-01 13:39:07,5,7,31,47,34
2016-01-01 13:39:19,5,7,31,47,33
2016-01-01 13:39:23,5,7,31,46,33
2016-01-01 13:39:42,5,7,32,46,33
2016-01-01 13:39:45,5,7,32,45,33
2016-01-01 13:39:56,5,7,32,43,33
2016-01-01 13:39:56,5,7,32,44,33
2016-01-01 13:39:56,5,7,32,43,33
2016-01-01 13:39:56,5,7,32,44,33
2016-01-01 13:40:04,5,7,32,44,33
2016-01-01 13:40:12,5,7,32,43,33
2016-01-01 13:40:20,5,7,32,43,34
2016-01-01 13:40:22,5,7,31,43,34
2016-01-01 13:40:24,5,6,30,43,34
2016-01-01 13:40:24,5,6,30,43,34
2016-01-01 13:40:29,5,6,30,43,35
2016-01-01 13:40:32,6,6,30,43,35
2016-01-01 13:40:44,6,6,30,42,35
2016-01-01 13:40:45,6,6,30,42,36
2016-01-01 13:40:49,6,6,30,41,36
2016-01-01 13:40:51,6,6,31,41,35
2016-01-01 13:40:51,6,6,31,41,35
2016-01-01 13:40:53,6,6,31,42,35
2016-01-01 13:40:54,6,6,30,42,35
2016-01-01 13:41:01,6,6,30,42,36
2016-01-01 13:41:10,6,6,30,41,36
2016-01-01 13:41:15,6,6,30,42,36
2016-01-01 13:41:17,7,6,30,42,36
2016-01-01 13:41:18,7,6,31,42,36
2016-01-01 13:41:19,7,6,31,43,36
2016-01-01 13:41:23,7,6,31,43,35
2016-01-01 13:41:32,7,6,31,44,35
2016-01-01 13:41:32,7,6,31,43,35
2016-01-01 13:41:32,7,6,31,44,35
2016-01-01 13:41:32,7,6,31,43,35
2016-01-01 13:41:44,7,6,31,42,35
2016-01-01 13:41:49,7,6,30,42,35
2016-01-01 13:41:53,7,6,30,42,36
2016-01-01 13:41:56,6,6,30,42,36
2016-01-01 13:42:01,6,6,30,42,35
2016-01-01 13:42:13,6,6,29,42,35
2016-01-01 13:42:16,6,6,28,42,35
2016-01-01 13:42:19,6,6,29,42,35
2016-01-01 13:42:33,6,7,29,42,35
2016-01-01 13:42:41,5,7,29,42,35
2016-01-01 13:42:42,5,7,28,42,35
2016-01-01 13:42:44,5,7,28,41,35
2016-01-01 13:42:50,6,7,28,41,35
2016-01-01 13:42:53,6,7,29,41,35
2016-01-01 13:43:00,7,7,29,41,35
2016-01-01 13:43:13,7,7,30,41,35
2016-01-01 13:43:21,7,7,30,42,35
2016-01-01 13:43:30,7,7,30,43,35
2016-01-01 13:43:46,7,7,30,44,35
2016-01-01 13:43:50,7,7,30,46,35
2016-01-01 13:43:50,7,7,30,45,35
2016-01-01 13:43:50,7,7,30,46,35
2016-01-01 13:43:50,7,7,30,45,35
2016-01-01 13:43:55,7,7,30,45,36
2016-01-01 13:44:01,7,7,30,45,37
2016-01-01 13:44:03,7,7,30,45,36
2016-01-01 13:44:17,7,7,30,45,35
2016-01-01 13:44:24,6,6,31,45,35
2016-01-01 13:44:24,6,6,31,45,35
2016-01-01 13:44:24,6,6,31,45,35
2016-01-01 13:44:48,6,6,31,45,35
2016-01-01 13:44:56,6,6,31,45,36
2016-01-01 13:44:58,6,6,31,45,37
2016-01-01 13:44:59,6,6,31,46,37
2016-01-01 13:45:03,6,6,31,45,37
2016-01-01 13:45:22,6,6,31,45,38
2016-01-01 13:45:24,5,6,31,45,39
2016-01-01 13:45:24,5,6,31,45,39
2016-01-01 13:46:06,5,6,30,45,39
2016-01-01 13:46:14,5,6,30,44,39
2016-01-01 13:46:15,5,6,30,43,39
2016-01-01 13:46:30,5,6,30,42,39
2016-01-01 13:46:33,5,6,31,42,39
2016-01-01 13:46:39,5,6,31,42,40
2016-01-01 13:46:43,5,6,31,41,39
2016-01-01 13:46:43,5,6,31,41,39
2016-01-01 13:46:49,5,6,30,41,38
2016-01-01 13:46:49,5,6,30,41,38
2016-01-01 13:47:13,5,6,30,42,38
2016-01-01 13:47:14,5,6,30,43,38
2016-01-01 13:47:37,6,6,29,43,38
2016-01-01 13:47:37,6,6,29,43,38
2016-01-01 13:47:48,6,6,28,43,38
2016-01-01 13:47:52,7,6,28,43,38
2016-01-01 13:48:13,7,6,28,42,38
2016-01-01 13:48:18,7,6,28,41,38
2016-01-01 13:48:20,7,6,28,40,38
2016-01-01 13:48:23,7,6,29,40,38
2016-01-01 13:48:49,7,6,29,40,37
2016-01-01 13:48:49,7,6,29,40,36
2016-01-01 13:48:49,7,6,29,40,37
2016-01-01 13:48:49,7,6,29,40,36
2016-01-01 13:48:58,7,6,28,40,36
2016-01-01 13:49:01,8,6,28,40,36
2016-01-01 13:49:07,8,7,28,40,36
2016-01-01 13:49:09,8,7,28,40,37
2016-01-01 13:49:16,7,7,28,40,37
2016-01-01 13:49:22,7,7,28,39,37
2016-01-01 13:49:26,7,7,27,39,37
2016-01-01 13:49:31,7,7,27,39,38
2016-01-01 13:49:31,7,7,27,39,39
2016-01-01 13:49:31,7,7,27,39,38
2016-01-01 13:49:31,7,7,27,39,39
2016-01-01 13:49:38,7,7,27,40,39
2016-01-01 13:49:59,7,7,27,39,39
2016-01-01 13:50:06,7,7,27,39,38
2016-01-01 13:50:09,7,7,26,39,38
2016-01-01 13:50:21,7,7,26,40,38
2016-01-01 13:50:25,6,7,25,40,38
2016-01-01 13:50:25,6,7,25,40,38
2016-01-01 13:50:32,6,7,25,41,38
2016-01-01 13:50:46,6,7,24,41,38
2016-01-01 13:50:49,6,7,24,41,37
2016-01-01 13:50:50,6,7,24,42,37
2016-01-01 13:50:54,6,7,24,41,37
2016-01-01 13:51:09,6,7,23,41,37
2016-01-01 13:51:22,6,7,23,40,37
2016-01-01 13:51:23,6,7,23,40,38
2016-01-01 13:51:24,5,7,23,39,38
2016-01-01 13:51:24,5,7,23,39,38
2016-01-01 13:51:28,5,7,23,38,38
2016-01-01 13:51:41,5,7,24,38,38
2016-01-01 13:51:44,5,7,24,39,38
2016-01-01 13:51:50,5,7,24,40,38
2016-01-01 13:51:56,5,7,24,40,37
2016-01-01 13:52:10,5,7,24,39,37
2016-01-01 13:52:15,5,7,25,39,37
2016-01-01 13:52:16,5,7,25,39,36
2016-01-01 13:52:19,5,7,25,40,36
2016-01-01 13:52:24,5,6,25,40,36
2016-01-01 13:52:27,5,6,24,40,36
2016-01-01 13:52:28,5,6,23,40,36
2016-01-01 13:52:35,5,6,24,40,36
2016-01-01 13:52:59,5,6,25,40,36
2016-01-01 13:53:05,5,6,24,40,36
2016-01-01 13:53:08,5,6,24,40,35
2016-01-01 13:53:42,5,6,24,39,35
2016-01-01 13:53:44,5,6,24,40,35
2016-01-01 13:53:54,5,6,24,40,36
2016-01-01 13:53:55,5,6,24,39,36
2016-01-01 13:54:01,5,6,24,39,35
2016-01-01 13:54:02,5,6,24,40,35
2016-01-01 13:54:03,5,6,23,40,35
2016-01-01 13:54:05,5,6,23,40,35
2016-01-01 13:54:05,5,6,23,40,35
2016-01-01 13:54:05,5,6,23,41,35
2016-01-01 13:54:05,5,6,23,41,35
2016-01-01 13:54:15,5,7,23,41,35
2016-01-01 13:54:16,5,7,24,41,35
2016-01-01 13:54:17,5,7,24,41,34
2016-01-01 13:54:24,5,7,23,41,34
2016-01-01 13:54:26,5,7,23,41,35
2016-01-01 13:54:36,5,7,23,41,34
2016-01-01 13:54:43,5,7,23,41,35
2016-01-01 13:54:48,5,7,23,41,35
2016-01-01 13:54:50,6,7,23,41,35
2016-01-01 13:54:59,6,7,23,40,35
2016-01-01 13:55:05,6,7,23,41,35
2016-01-01 13:55:10,6,7,23,41,34
2016-01-01 13:55:14,6,7,23,42,34
2016-01-01 13:55:19,6,7,23,43,34
2016-01-01 13:55:47,6,7,23,42,34
2016-01-01 13:55:49,6,7,23,42,33
2016-01-01 13:56:07,6,7,23,42,34
2016-01-01 13:56:14,5,7,23,42,34
2016-01-01 13:56:16,5,7,23,43,34
2016-01-01 13:56:24,5,7,24,43,34
2016-01-01 13:56:33,5,7,24,44,34
2016-01-01 13:56:44,5,7,24,44,35
2016-01-01 13:57:08,5,7,24,43,35
2016-01-01 13:57:20,5,7,24,42,35
2016-01-01 13:57:24,4,7,24,42,35
2016-01-01 13:57:39,4,7,24,41,35
2016-01-01 13:57:49,4,7,23,41,35
2016-01-01 13:57:52,4,7,23,42,35
2016-01-01 13:57:53,4,7,23,41,35
2016-01-01 13:57:58,4,7,23,41,34
2016-01-01 13:58:00,4,7,23,40,34
2016-01-01 13:58:02,4,7,23,40,35
2016-01-01 13:58:04,4,7,23,40,34
2016-01-01 13:58:08,4,7,23,39,34
2016-01-01 13:58:15,4,7,23,40,34
2016-01-01 13:58:24,4,6,23,40,34
2016-01-01 13:58:25,4,6,23,40,35
2016-01-01 13:58:26,4,6,23,41,35
2016-01-01 13:58:45,4,6,22,41,35
2016-01-01 13:58:51,4,6,22,42,35
2016-01-01 13:58:52,4,6,22,43,35
2016-01-01 13:59:07,4,6,23,43,35
2016-01-01 13:59:10,4,6,23,42,35
2016-01-01 13:59:16,4,6,22,42,35
2016-01-01 13:59:24,4,5,22,42,35
2016-01-01 13:59:34,4,5,23,42,35
2016-01-01 13:59:36,5,5,23,42,35
2016-01-01 13:59:37,5,5,23,42,36
2016-01-01 13:59:49,5,5,23,42,35
2016-01-01 13:59:51,6,5,23,42,35
2016-01-01 13:59:52,6,5,23,41,35
2016-01-01 13:59:53,6,6,23,41,35
2016-01-01 14:00:01,6,6,23,41,36
2016-01-01 14:00:09,6,6,23,41,37
2016-01-01 14:00:10,6,6,22,41,37
2016-01-01 14:00:12,6,6,22,42,37
2016-01-01 14:00:15,6,6,23,42,37
2016-01-01 14:00:19,6,6,23,42,38
2016-01-01 14:00:21,6,6,23,42,39
2016-01-01 14:00:24,6,5,23,42,39
2016-01-01 14:00:44,6,5,23,43,39
2016-01-01 14:00:45,6,5,23,42,39
2016-01-01 14:00:46,6,5,23,42,40
2016-01-01 14:00:49,6,5,23,42,39
2016-01-01 14:00:51,6,5,23,43,39
2016-01-01 14:00:53,6,5,23,43,39
2016-01-01 14:00:53,6,5,23,44,39
2016-01-01 14:00:53,6,5,23,44,39
2016-01-01 14:00:53,6,5,23,43,39
2016-01-01 14:01:24,5,5,23,43,39
2016-01-01 14:01:28,5,5,23,44,38
2016-01-01 14:01:28,5,5,23,44,38
2016-01-01 14:01:57,5,5,24,44,38
2016-01-01 14:02:08,5,5,23,44,38
2016-01-01 14:02:13,5,5,22,44,38
2016-01-01 14:02:17,5,5,22,45,38
2016-01-01 14:02:24,5,4,22,45,38
2016-01-01 14:02:25,5,4,22,44,38
2016-01-01 14:02:32,5,4,23,44,38
2016-01-01 14:02:34,5,4,23,45,38
2016-01-01 14:02:42,5,4,23,46,38
2016-01-01 14:02:49,5,4,23,46,37
2016-01-01 14:02:50,5,4,23,47,37
2016-01-01 14:02:53,5,4,23,47,38
2016-01-01 14:02:53,5,4,23,47,39
2016-01-01 14:02:53,5,4,23,47,38
2016-01-01 14:02:53,5,4,23,47,39
2016-01-01 14:02:55,5,4,23,48,39
2016-01-01 14:03:03,5,4,23,48,38
2016-01-01 14:03:12,5,5,23,48,38
2016-01-01 14:03:38,5,5,23,47,38
2016-01-01 14:03:44,5,5,22,48,38
2016-01-01 14:03:44,5,5,22,48,38
2016-01-01 14:03:45,5,5,22,48,39
2016-01-01 14:03:46,5,6,22,48,39
2016-01-01 14:03:49,5,6,23,48,39
2016-01-01 14:03:52,5,6,22,48,39
2016-01-01 14:03:57,5,6,23,48,39
2016-01-01 14:04:02,5,6,24,48,39
2016-01-01 14:04:11,5,6,23,49,39
2016-01-01 14:04:11,5,6,23,49,39
2016-01-01 14:04:24,4,6,23,49,39
2016-01-01 14:04:34,4,6,23,48,39
2016-01-01 14:04:38,4,6,23,49,39
2016-01-01 14:04:40,4,6,23,50,39
2016-01-01 14:04:43,5,6,23,50,39
2016-01-01 14:04:47,5,6,22,50,39
2016-01-01 14:04:49,5,6,22,50,38
2016-01-01 14:04:54,5,6,22,51,38
2016-01-01 14:04:58,5,7,22,51,38
2016-01-01 14:04:59,5,7,22,51,39
2016-01-01 14:05:07,5,7,22,50,39
2016-01-01 14:05:08,5,7,22,49,39
2016-01-01 14:05:21,5,7,23,49,39
2016-01-01 14:05:24,4,7,23,49,39
2016-01-01 14:05:42,4,7,23,50,39
2016-01-01 14:05:49,4,7,23,51,39
2016-01-01 14:05:49,4,7,23,50,39
2016-01-01 14:05:49,4,7,23,50,39
2016-01-01 14:05:49,4,7,23,51,39
2016-01-01 14:06:03,4,7,23,51,39
2016-01-01 14:06:12,4,7,24,52,39
2016-01-01 14:06:12,4,7,24,52,39
2016-01-01 14:06:20,4,7,24,53,39
2016-01-01 14:06:30,4,7,24,52,39
2016-01-01 14:06:35,4,7,24,51,39
2016-01-01 14:06:50,4,7,24,50,39
2016-01-01 14:06:53,4,7,23,50,39
2016-01-01 14:06:55,4,7,23,50,40
2016-01-01 14:07:11,5,7,23,50,40
2016-01-01 14:07:21,5,7,23,49,40
2016-01-01 14:07:26,5,7,23,48,40
2016-01-01 14:07:33,5,7,24,48,40
2016-01-01 14:07:45,5,7,24,49,40
2016-01-01 14:07:52,5,7,23,50,40
2016-01-01 14:07:52,5,7,23,50,40
2016-01-01 14:08:03,5,7,23,49,40
2016-01-01 14:08:12,5,7,23,49,41
2016-01-01 14:08:15,5,7,23,48,41
2016-01-01 14:08:30,5,8,23,48,41
2016-01-01 14:08:31,6,8,24,48,41
2016-01-01 14:08:31,6,8,24,48,41
2016-01-01 14:08:35,5,8,24,48,41
2016-01-01 14:08:44,5,8,24,48,40
2016-01-01 14:08:45,5,8,24,47,40
2016-01-01 14:08:58,5,8,24,48,40
2016-01-01 14:09:02,5,8,24,47,40
2016-01-01 14:09:03,5,8,24,46,40
2016-01-01 14:09:07,5,8,23,46,40
2016-01-01 14:09:10,5,8,24,46,40
2016-01-01 14:09:18,5,8,24,45,40
2016-01-01 14:09:23,5,8,25,45,40
2016-01-01 14:09:34,5,8,24,45,40
2016-01-01 14:09:39,5,8,23,45,40
2016-01-01 14:09:52,5,8,24,45,40
2016-01-01 14:09:55,5,8,23,45,40
2016-01-01 14:09:57,5,8,23,46,40
2016-01-01 14:10:00,5,8,24,46,40
2016-01-01 14:10:02,5,8,25,46,40
2016-01-01 14:10:04,5,8,25,45,40
2016-01-01 14:10:20,6,8,25,45,40
2016-01-01 14:10:34,6,8,26,45,40
2016-01-01 14:10:48,6,8,26,46,40
2016-01-01 14:10:49,6,8,26,46,39
2016-01-01 14:11:12,6,8,26,46,38
2016-01-01 14:11:14,7,8,26,46,38
2016-01-01 14:11:40,7,8,27,46,38
2016-01-01 14:11:42,7,8,27,46,39
2016-01-01 14:11:45,7,8,27,46,40
2016-01-01 14:11:49,7,8,27,46,39
2016-01-01 14:11:53,7,8,27,45,39
2016-01-01 14:12:10,7,8,27,46,39
2016-01-01 14:12:13,7,8,28,46,39
2016-01-01 14:12:24,6,8,28,46,39
2016-01-01 14:12:26,6,8,28,45,39
2016-01-01 14:12:36,6,8,28,45,40
2016-01-01 14:12:40,6,8,29,45,40
2016-01-01 14:12:49,6,8,29,45,39
2016-01-01 14:13:07,6,8,29,45,40
2016-01-01 14:13:24,5,8,29,45,40
2016-01-01 14:13:26,6,8,29,45,40
2016-01-01 14:13:30,6,8,29,44,40
2016-01-01 14:13:34,6,8,29,43,40
2016-01-01 14:13:38,6,8,29,44,40
2016-01-01 14:13:49,6,8,29,44,39
2016-01-01 14:14:01,6,8,28,44,39
2016-01-01 14:14:24,6,7,28,44,39
2016-01-01 14:14:38,6,7,28,43,39
2016-01-01 14:14:41,6,7,28,43,38
2016-01-01 14:14:49,6,7,28,43,37
2016-01-01 14:14:50,5,7,28,42,37
2016-01-01 14:14:50,5,7,28,42,37
2016-01-01 14:14:52,6,7,28,42,37
